competencia_data,planoContas_id,valor
12/1/2021,02.06.23,18.321.30
12/1/2021,02.06.24,22.321.27
12/1/2021,02.07.01,3.676.35
12/1/2021,02.07.02,662.21
12/1/2021,02.09.01,1.443.58
12/1/2021,02.09.02,1.051.63
12/1/2021,02.10.01,2.857.93
12/1/2021,02.10.02,1.316.16
12/1/2021,02.12.01,7.174.18
12/1/2021,02.12.02,2.895.79
12/1/2021,03.01.01,548.959.57
12/1/2021,03.01.02,525.962.82
12/1/2021,03.02.01,11.499.54
12/1/2021,03.02.02,14.780.07
12/1/2021,03.02.03,10.730.29
12/1/2021,03.02.04,171.126.59
12/1/2021,03.02.05,7.725.05
12/1/2021,03.02.06,31.516.92
12/1/2021,03.02.07,30.002.55
12/1/2021,03.04.01,310.881.71
12/1/2021,03.04.02,147.483.63
12/1/2021,03.06.01,135.144.67
12/1/2021,03.06.02,22.976.75
12/1/2021,03.06.03,15.096.36
12/1/2021,03.06.04,11.295.98
12/1/2021,03.06.05,1.387.37
12/1/2021,03.06.06,362.40
12/1/2021,03.06.07,1.689.70
12/1/2021,03.06.08,1.133.10
12/1/2021,03.06.09,12.857.67
12/1/2021,03.06.10,1.359.76
12/1/2021,03.06.11,950.24
12/1/2021,03.06.12,2.483.16
12/1/2021,03.06.13,1.263.75
12/1/2021,03.06.14,475.07
12/1/2021,03.06.15,822.29
12/1/2021,03.06.16,761.07
12/1/2021,03.06.17,2.872.66
12/1/2021,03.06.18,133.46
12/1/2021,03.06.19,278.20
12/1/2021,03.06.20,308.95
12/1/2021,03.06.21,168.78
12/1/2021,03.06.22,28.564.92
12/1/2021,03.06.23,11.839.39
12/1/2021,03.06.24,12.760.52
12/1/2021,03.07.01,2.018.91
12/1/2021,03.07.02,410.92
12/1/2021,03.09.01,773.22
12/1/2021,03.09.02,614.82
12/1/2021,03.10.01,1.685.79
12/1/2021,03.10.02,804.77
12/1/2021,03.12.01,1.668.09
12/1/2021,03.12.02,728.23
1/1/2022,01.01.01,2.152.842.59
1/1/2022,01.01.02,1.754.051.45
1/1/2022,01.02.01,147.059.50
1/1/2022,01.02.02,59.140.89
1/1/2022,01.02.03,35.337.58
1/1/2022,01.02.04,568.653.69
1/1/2022,01.02.05,23.431.06
1/1/2022,01.02.06,122.990.56
1/1/2022,01.02.07,109.359.63
1/1/2022,01.04.01,1.215.216.84
1/1/2022,01.04.02,591.268.78
1/1/2022,01.06.01,450.050.84
1/1/2022,01.06.02,47.282.89
1/1/2022,01.06.03,47.302.40
1/1/2022,01.06.04,39.792.53
1/1/2022,01.06.05,4.405.93
1/1/2022,01.06.06,1.376.89
1/1/2022,01.06.07,7.092.43
1/1/2022,01.06.08,3.654.02
1/1/2022,01.06.09,41.736.25
1/1/2022,01.06.10,4.341.00
1/1/2022,01.06.11,3.865.42
1/1/2022,01.06.12,10.202.19
1/1/2022,01.06.13,4.899.58
1/1/2022,01.06.14,1.855.13
1/1/2022,01.06.15,2.948.09
1/1/2022,01.06.16,2.642.78
1/1/2022,01.06.17,10.633.79
1/1/2022,01.06.18,401.05
1/1/2022,01.06.19,910.07
1/1/2022,01.06.20,887.27
1/1/2022,01.06.21,658.33
1/1/2022,01.06.22,127.514.47
1/1/2022,01.06.23,76.488.88
1/1/2022,01.06.24,45.041.88
1/1/2022,01.07.01,7.885.45
1/1/2022,01.07.02,1.353.94
1/1/2022,01.09.01,3.344.52
1/1/2022,01.09.02,2.249.81
1/1/2022,01.10.01,5.405.42
1/1/2022,01.10.02,2.569.97
1/1/2022,01.12.01,761.86
1/1/2022,01.12.02,1.112.52
1/1/2022,02.01.01,1.443.225.42
1/1/2022,02.01.02,704.093.84
1/1/2022,02.02.01,64.983.99
1/1/2022,02.02.02,34.236.94
1/1/2022,02.02.03,20.804.75
1/1/2022,02.02.04,274.299.50
1/1/2022,02.02.05,11.422.41
1/1/2022,02.02.06,58.778.46
1/1/2022,02.02.07,67.292.05
1/1/2022,02.04.01,774.481.62
1/1/2022,02.04.02,295.177.80
1/1/2022,02.06.01,271.961.99
1/1/2022,02.06.02,16.943.47
1/1/2022,02.06.03,25.551.59
1/1/2022,02.06.04,20.858.44
1/1/2022,02.06.05,2.695.55
1/1/2022,02.06.06,714.80
1/1/2022,02.06.07,3.176.90
1/1/2022,02.06.08,2.057.77
1/1/2022,02.06.09,6.931.42
1/1/2022,02.06.10,2.079.43
1/1/2022,02.06.11,1.757.29
1/1/2022,02.06.12,4.553.56
1/1/2022,02.06.13,2.806.26
1/1/2022,02.06.14,1.107.10
1/1/2022,02.06.15,1.548.74
1/1/2022,02.06.16,1.472.93
1/1/2022,02.06.17,4.778.88
1/1/2022,02.06.18,219.03
1/1/2022,02.06.19,452.50
1/1/2022,02.06.20,393.51
1/1/2022,02.06.21,292.71
1/1/2022,02.06.22,25.753.45
1/1/2022,02.06.23,21.208.72
1/1/2022,02.06.24,25.500.97
1/1/2022,02.07.01,3.878.17
1/1/2022,02.07.02,664.54
1/1/2022,02.09.01,1.886.89
1/1/2022,02.09.02,1.095.07
1/1/2022,02.10.01,2.938.92
1/1/2022,02.10.02,1.499.76
1/1/2022,02.12.01,15.104.84
1/1/2022,02.12.02,5.507.23
1/1/2022,03.01.01,895.236.71
1/1/2022,03.01.02,399.145.17
1/1/2022,03.02.01,26.854.45
1/1/2022,03.02.02,21.339.78
1/1/2022,03.02.03,12.494.60
1/1/2022,03.02.04,187.047.85
1/1/2022,03.02.05,8.362.72
1/1/2022,03.02.06,41.195.06
1/1/2022,03.02.07,45.836.20
1/1/2022,03.04.01,473.507.84
1/1/2022,03.04.02,157.057.76
1/1/2022,03.06.01,134.049.32
1/1/2022,03.06.02,22.292.98
1/1/2022,03.06.03,15.626.94
1/1/2022,03.06.04,12.627.83
1/1/2022,03.06.05,1.602.76
1/1/2022,03.06.06,480.83
1/1/2022,03.06.07,2.207.44
1/1/2022,03.06.08,1.016.30
1/1/2022,03.06.09,12.195.57
1/1/2022,03.06.10,1.324.47
1/1/2022,03.06.11,1.088.64
1/1/2022,03.06.12,3.045.25
1/1/2022,03.06.13,1.714.96
1/1/2022,03.06.14,617.79
1/1/2022,03.06.15,823.97
1/1/2022,03.06.16,821.78
1/1/2022,03.06.17,3.166.35
1/1/2022,03.06.18,135.43
1/1/2022,03.06.19,242.65
1/1/2022,03.06.20,247.82
1/1/2022,03.06.21,167.41
1/1/2022,03.06.22,34.885.91
1/1/2022,03.06.23,16.886.26
1/1/2022,03.06.24,14.381.16
1/1/2022,03.07.01,2.622.63
1/1/2022,03.07.02,497.93
1/1/2022,03.09.01,1.030.14
1/1/2022,03.09.02,692.10
1/1/2022,03.10.01,1.837.08
1/1/2022,03.10.02,835.04
1/1/2022,03.12.01,-4.176.03
1/1/2022,03.12.02,-1.631.35
2/1/2022,01.01.01,2.024.056.58
2/1/2022,01.01.02,1.603.010.74
2/1/2022,01.02.01,144.726.48
2/1/2022,01.02.02,57.864.55
2/1/2022,01.02.03,34.352.43
2/1/2022,01.02.04,539.232.05
2/1/2022,01.02.05,24.455.21
2/1/2022,01.02.06,107.511.25
2/1/2022,01.02.07,105.626.83
2/1/2022,01.04.01,1.027.868.19
2/1/2022,01.04.02,608.755.93
2/1/2022,01.06.01,423.222.09
2/1/2022,01.06.02,88.557.20
2/1/2022,01.06.03,45.632.79
2/1/2022,01.06.04,39.224.39
2/1/2022,01.06.05,4.156.27
2/1/2022,01.06.06,1.365.37
2/1/2022,01.06.07,6.153.12
2/1/2022,01.06.08,3.171.21
2/1/2022,01.06.09,37.223.95
2/1/2022,01.06.10,4.148.08
2/1/2022,01.06.11,3.597.94
2/1/2022,01.06.12,8.832.63
2/1/2022,01.06.13,4.847.90
2/1/2022,01.06.14,1.732.78
2/1/2022,01.06.15,3.010.96
2/1/2022,01.06.16,2.764.70
2/1/2022,01.06.17,9.991.05
2/1/2022,01.06.18,414.20
2/1/2022,01.06.19,940.96
2/1/2022,01.06.20,1.017.33
2/1/2022,01.06.21,620.73
2/1/2022,01.06.22,115.997.58
2/1/2022,01.06.23,35.691.99
2/1/2022,01.06.24,43.257.80
2/1/2022,01.07.01,7.890.51
2/1/2022,01.07.02,1.237.04
2/1/2022,01.09.01,3.043.08
2/1/2022,01.09.02,2.081.51
2/1/2022,01.10.01,5.188.67
2/1/2022,01.10.02,2.655.04
2/1/2022,01.12.01,5.375.71
2/1/2022,01.12.02,2.886.86
2/1/2022,02.01.01,1.167.966.10
2/1/2022,02.01.02,745.196.21
2/1/2022,02.02.01,53.017.43
2/1/2022,02.02.02,28.727.91
2/1/2022,02.02.03,19.266.17
2/1/2022,02.02.04,228.274.65
2/1/2022,02.02.05,11.730.80
2/1/2022,02.02.06,51.921.50
2/1/2022,02.02.07,65.184.16
2/1/2022,02.04.01,690.174.16
2/1/2022,02.04.02,279.940.94
2/1/2022,02.06.01,213.319.66
2/1/2022,02.06.02,16.789.68
2/1/2022,02.06.03,27.971.51
2/1/2022,02.06.04,21.149.84
2/1/2022,02.06.05,2.437.15
2/1/2022,02.06.06,713.60
2/1/2022,02.06.07,3.227.82
2/1/2022,02.06.08,1.633.12
2/1/2022,02.06.09,6.519.50
2/1/2022,02.06.10,1.827.57
2/1/2022,02.06.11,1.833.05
2/1/2022,02.06.12,5.170.12
2/1/2022,02.06.13,2.408.02
2/1/2022,02.06.14,886.79
2/1/2022,02.06.15,1.593.90
2/1/2022,02.06.16,1.115.31
2/1/2022,02.06.17,4.648.71
2/1/2022,02.06.18,193.83
2/1/2022,02.06.19,456.52
2/1/2022,02.06.20,370.18
2/1/2022,02.06.21,267.45
2/1/2022,02.06.22,32.092.22
2/1/2022,02.06.23,18.416.82
2/1/2022,02.06.24,21.998.46
2/1/2022,02.07.01,4.387.35
2/1/2022,02.07.02,731.74
2/1/2022,02.09.01,1.763.29
2/1/2022,02.09.02,1.027.83
2/1/2022,02.10.01,2.956.88
2/1/2022,02.10.02,1.348.80
2/1/2022,02.12.01,13.263.14
2/1/2022,02.12.02,4.605.64
2/1/2022,03.01.01,703.614.03
2/1/2022,03.01.02,427.137.97
2/1/2022,03.02.01,28.552.92
2/1/2022,03.02.02,17.650.64
2/1/2022,03.02.03,12.001.55
2/1/2022,03.02.04,165.277.39
2/1/2022,03.02.05,7.289.00
2/1/2022,03.02.06,33.430.61
2/1/2022,03.02.07,36.350.10
2/1/2022,03.04.01,318.491.90
2/1/2022,03.04.02,192.574.24
2/1/2022,03.06.01,135.872.50
2/1/2022,03.06.02,20.981.03
2/1/2022,03.06.03,16.955.65
2/1/2022,03.06.04,11.472.32
2/1/2022,03.06.05,1.366.82
2/1/2022,03.06.06,414.14
2/1/2022,03.06.07,1.965.21
2/1/2022,03.06.08,1.086.11
2/1/2022,03.06.09,12.145.50
2/1/2022,03.06.10,1.187.19
2/1/2022,03.06.11,2.306.12
2/1/2022,03.06.12,5.229.31
2/1/2022,03.06.13,1.687.61
2/1/2022,03.06.14,536.79
2/1/2022,03.06.15,1.491.73
2/1/2022,03.06.16,933.23
2/1/2022,03.06.17,2.715.38
2/1/2022,03.06.18,109.53
2/1/2022,03.06.19,265.36
2/1/2022,03.06.20,243.95
2/1/2022,03.06.21,190.14
2/1/2022,03.06.22,30.182.37
2/1/2022,03.06.23,14.859.89
2/1/2022,03.06.24,13.575.02
2/1/2022,03.07.01,2.138.00
2/1/2022,03.07.02,398.43
2/1/2022,03.09.01,988.83
2/1/2022,03.09.02,592.62
2/1/2022,03.10.01,1.726.33
2/1/2022,03.10.02,934.49
2/1/2022,03.12.01,-1.452.80
2/1/2022,03.12.02,-357.61
3/1/2022,01.01.01,2.208.195.89
3/1/2022,01.01.02,1.872.747.46
3/1/2022,01.02.01,158.436.29
3/1/2022,01.02.02,60.455.00
3/1/2022,01.02.03,40.475.99
3/1/2022,01.02.04,601.333.92
3/1/2022,01.02.05,25.946.48
3/1/2022,01.02.06,128.652.57
3/1/2022,01.02.07,123.217.18
3/1/2022,01.04.01,1.239.288.99
3/1/2022,01.04.02,617.164.76
3/1/2022,01.06.01,496.506.14
3/1/2022,01.06.02,46.628.65
3/1/2022,01.06.03,54.451.92
3/1/2022,01.06.04,40.628.99
3/1/2022,01.06.05,5.110.73
3/1/2022,01.06.06,1.483.78
3/1/2022,01.06.07,8.259.74
3/1/2022,01.06.08,3.889.84
3/1/2022,01.06.09,47.481.12
3/1/2022,01.06.10,4.555.30
3/1/2022,01.06.11,3.959.90
3/1/2022,01.06.12,10.578.83
3/1/2022,01.06.13,5.536.72
3/1/2022,01.06.14,1.847.67
3/1/2022,01.06.15,3.081.21
3/1/2022,01.06.16,2.925.29
3/1/2022,01.06.17,11.636.94
3/1/2022,01.06.18,409.95
3/1/2022,01.06.19,940.12
3/1/2022,01.06.20,892.14
3/1/2022,01.06.21,574.38
3/1/2022,01.06.22,123.618.34
3/1/2022,01.06.23,86.148.95
3/1/2022,01.06.24,50.698.62
3/1/2022,01.07.01,7.906.30
3/1/2022,01.07.02,1.424.26
3/1/2022,01.09.01,3.314.88
3/1/2022,01.09.02,2.432.29
3/1/2022,01.10.01,6.005.07
3/1/2022,01.10.02,3.231.80
3/1/2022,01.12.01,1.190.96
3/1/2022,01.12.02,1.324.41
3/1/2022,02.01.01,1.172.333.44
3/1/2022,02.01.02,793.972.66
3/1/2022,02.02.01,49.965.64
3/1/2022,02.02.02,24.395.02
3/1/2022,02.02.03,18.438.87
3/1/2022,02.02.04,288.282.77
3/1/2022,02.02.05,13.561.11
3/1/2022,02.02.06,50.349.28
3/1/2022,02.02.07,56.869.57
3/1/2022,02.04.01,751.576.92
3/1/2022,02.04.02,208.984.21
3/1/2022,02.06.01,249.608.83
3/1/2022,02.06.02,31.087.98
3/1/2022,02.06.03,20.211.34
3/1/2022,02.06.04,18.485.92
3/1/2022,02.06.05,2.071.18
3/1/2022,02.06.06,659.48
3/1/2022,02.06.07,2.882.28
3/1/2022,02.06.08,1.749.53
3/1/2022,02.06.09,6.798.59
3/1/2022,02.06.10,1.753.46
3/1/2022,02.06.11,1.646.71
3/1/2022,02.06.12,8.689.87
3/1/2022,02.06.13,2.019.27
3/1/2022,02.06.14,833.27
3/1/2022,02.06.15,2.228.85
3/1/2022,02.06.16,1.418.09
3/1/2022,02.06.17,4.172.06
3/1/2022,02.06.18,199.90
3/1/2022,02.06.19,417.96
3/1/2022,02.06.20,408.48
3/1/2022,02.06.21,313.11
3/1/2022,02.06.22,27.872.75
3/1/2022,02.06.23,20.490.69
3/1/2022,02.06.24,20.886.87
3/1/2022,02.07.01,3.732.70
3/1/2022,02.07.02,719.09
3/1/2022,02.09.01,1.428.20
3/1/2022,02.09.02,1.153.83
3/1/2022,02.10.01,2.433.01
3/1/2022,02.10.02,1.383.71
3/1/2022,02.12.01,7.148.38
3/1/2022,02.12.02,3.027.88
3/1/2022,03.01.01,653.420.49
3/1/2022,03.01.02,499.679.68
3/1/2022,03.02.01,20.727.79
3/1/2022,03.02.02,15.140.54
3/1/2022,03.02.03,13.222.84
3/1/2022,03.02.04,169.520.87
3/1/2022,03.02.05,6.486.34
3/1/2022,03.02.06,34.349.86
3/1/2022,03.02.07,37.575.17
3/1/2022,03.04.01,373.457.53
3/1/2022,03.04.02,166.479.82
3/1/2022,03.06.01,119.739.21
3/1/2022,03.06.02,21.476.92
3/1/2022,03.06.03,15.767.31
3/1/2022,03.06.04,12.092.19
3/1/2022,03.06.05,1.465.63
3/1/2022,03.06.06,369.74
3/1/2022,03.06.07,1.992.89
3/1/2022,03.06.08,913.24
3/1/2022,03.06.09,14.280.45
3/1/2022,03.06.10,1.238.68
3/1/2022,03.06.11,2.159.59
3/1/2022,03.06.12,3.364.41
3/1/2022,03.06.13,1.441.22
3/1/2022,03.06.14,566.72
3/1/2022,03.06.15,926.17
3/1/2022,03.06.16,884.32
3/1/2022,03.06.17,3.515.12
3/1/2022,03.06.18,117.05
3/1/2022,03.06.19,247.80
3/1/2022,03.06.20,228.77
3/1/2022,03.06.21,183.59
3/1/2022,03.06.22,35.428.91
3/1/2022,03.06.23,23.266.85
3/1/2022,03.06.24,13.546.20
3/1/2022,03.07.01,2.446.57
3/1/2022,03.07.02,442.06
3/1/2022,03.09.01,933.70
3/1/2022,03.09.02,696.63
3/1/2022,03.10.01,1.936.24
3/1/2022,03.10.02,937.02
3/1/2022,03.12.01,-2.111.90
3/1/2022,03.12.02,-419.22
4/1/2022,01.01.01,2.738.819.29
4/1/2022,01.01.02,1.417.436.09
4/1/2022,01.02.01,156.120.32
4/1/2022,01.02.02,62.813.67
4/1/2022,01.02.03,46.484.56
4/1/2022,01.02.04,593.298.55
4/1/2022,01.02.05,25.972.23
4/1/2022,01.02.06,122.478.36
4/1/2022,01.02.07,131.227.64
4/1/2022,01.04.01,1.463.179.88
4/1/2022,01.04.02,502.836.26
4/1/2022,01.06.01,515.559.55
4/1/2022,01.06.02,75.152.73
4/1/2022,01.06.03,48.928.60
4/1/2022,01.06.04,39.624.21
4/1/2022,01.06.05,5.019.72
4/1/2022,01.06.06,1.450.93
4/1/2022,01.06.07,7.442.63
4/1/2022,01.06.08,3.574.97
4/1/2022,01.06.09,44.715.86
4/1/2022,01.06.10,4.240.74
4/1/2022,01.06.11,4.204.31
4/1/2022,01.06.12,10.461.15
4/1/2022,01.06.13,5.276.81
4/1/2022,01.06.14,1.971.51
4/1/2022,01.06.15,3.161.54
4/1/2022,01.06.16,2.760.32
4/1/2022,01.06.17,10.187.98
4/1/2022,01.06.18,440.62
4/1/2022,01.06.19,944.10
4/1/2022,01.06.20,846.13
4/1/2022,01.06.21,597.33
4/1/2022,01.06.22,66.939.20
4/1/2022,01.06.23,39.598.06
4/1/2022,01.06.24,51.950.71
4/1/2022,01.07.01,8.046.82
4/1/2022,01.07.02,1.342.16
4/1/2022,01.09.01,3.225.56
4/1/2022,01.09.02,2.433.37
4/1/2022,01.10.01,6.610.00
4/1/2022,01.10.02,3.456.52
4/1/2022,01.12.01,9.972.87
4/1/2022,01.12.02,4.220.93
4/1/2022,02.01.01,1.118.297.45
4/1/2022,02.01.02,779.848.65
4/1/2022,02.02.01,69.227.38
4/1/2022,02.02.02,26.907.54
4/1/2022,02.02.03,19.925.67
4/1/2022,02.02.04,258.452.67
4/1/2022,02.02.05,11.101.44
4/1/2022,02.02.06,52.285.44
4/1/2022,02.02.07,55.021.31
4/1/2022,02.04.01,684.281.69
4/1/2022,02.04.02,239.287.60
4/1/2022,02.06.01,218.641.77
4/1/2022,02.06.02,33.423.59
4/1/2022,02.06.03,21.624.79
4/1/2022,02.06.04,21.430.18
4/1/2022,02.06.05,2.059.41
4/1/2022,02.06.06,594.71
4/1/2022,02.06.07,3.319.30
4/1/2022,02.06.08,1.787.76
4/1/2022,02.06.09,24.050.46
4/1/2022,02.06.10,2.327.48
4/1/2022,02.06.11,1.744.62
4/1/2022,02.06.12,5.717.77
4/1/2022,02.06.13,2.702.13
4/1/2022,02.06.14,980.88
4/1/2022,02.06.15,1.571.42
4/1/2022,02.06.16,1.570.61
4/1/2022,02.06.17,4.664.19
4/1/2022,02.06.18,212.33
4/1/2022,02.06.19,409.58
4/1/2022,02.06.20,402.56
4/1/2022,02.06.21,299.44
4/1/2022,02.06.22,27.312.89
4/1/2022,02.06.23,17.025.37
4/1/2022,02.06.24,21.563.98
4/1/2022,02.07.01,4.026.17
4/1/2022,02.07.02,579.03
4/1/2022,02.09.01,1.754.78
4/1/2022,02.09.02,1.129.28
4/1/2022,02.10.01,2.969.04
4/1/2022,02.10.02,1.702.29
4/1/2022,02.12.01,4.409.30
4/1/2022,02.12.02,2.014.03
4/1/2022,03.01.01,574.147.40
4/1/2022,03.01.02,521.297.06
4/1/2022,03.02.01,17.576.76
4/1/2022,03.02.02,15.958.49
4/1/2022,03.02.03,11.090.70
4/1/2022,03.02.04,149.679.50
4/1/2022,03.02.05,6.272.86
4/1/2022,03.02.06,27.752.07
4/1/2022,03.02.07,30.434.33
4/1/2022,03.04.01,299.762.51
4/1/2022,03.04.02,189.065.00
4/1/2022,03.06.01,155.032.61
4/1/2022,03.06.02,12.157.34
4/1/2022,03.06.03,16.190.10
4/1/2022,03.06.04,11.405.51
4/1/2022,03.06.05,1.225.94
4/1/2022,03.06.06,345.39
4/1/2022,03.06.07,2.336.48
4/1/2022,03.06.08,1.144.21
4/1/2022,03.06.09,11.863.67
4/1/2022,03.06.10,1.202.00
4/1/2022,03.06.11,1.183.56
4/1/2022,03.06.12,3.154.01
4/1/2022,03.06.13,1.408.92
4/1/2022,03.06.14,485.82
4/1/2022,03.06.15,869.69
4/1/2022,03.06.16,835.07
4/1/2022,03.06.17,2.792.91
4/1/2022,03.06.18,139.53
4/1/2022,03.06.19,272.90
4/1/2022,03.06.20,288.40
4/1/2022,03.06.21,181.56
4/1/2022,03.06.22,38.483.09
4/1/2022,03.06.23,22.654.37
4/1/2022,03.06.24,13.325.00
4/1/2022,03.07.01,2.432.12
4/1/2022,03.07.02,429.34
4/1/2022,03.09.01,1.027.09
4/1/2022,03.09.02,762.81
4/1/2022,03.10.01,1.812.68
4/1/2022,03.10.02,749.20
4/1/2022,03.12.01,238.90
4/1/2022,03.12.02,380.03
5/1/2022,01.01.01,2.701.421.56
5/1/2022,01.01.02,1.747.330.21
5/1/2022,01.02.01,194.595.50
5/1/2022,01.02.02,66.402.76
5/1/2022,01.02.03,43.129.20
5/1/2022,01.02.04,610.518.72
5/1/2022,01.02.05,27.680.84
5/1/2022,01.02.06,128.638.38
5/1/2022,01.02.07,125.695.02
5/1/2022,01.04.01,1.436.659.11
5/1/2022,01.04.02,696.252.45
5/1/2022,01.06.01,514.158.06
5/1/2022,01.06.02,41.743.60
5/1/2022,01.06.03,55.870.93
5/1/2022,01.06.04,44.041.75
5/1/2022,01.06.05,5.581.47
5/1/2022,01.06.06,1.488.03
5/1/2022,01.06.07,7.906.70
5/1/2022,01.06.08,3.980.20
5/1/2022,01.06.09,50.953.02
5/1/2022,01.06.10,5.103.77
5/1/2022,01.06.11,4.661.96
5/1/2022,01.06.12,20.858.80
5/1/2022,01.06.13,5.790.53
5/1/2022,01.06.14,2.119.12
5/1/2022,01.06.15,4.736.84
5/1/2022,01.06.16,3.236.10
5/1/2022,01.06.17,10.758.84
5/1/2022,01.06.18,450.45
5/1/2022,01.06.19,887.55
5/1/2022,01.06.20,856.58
5/1/2022,01.06.21,655.11
5/1/2022,01.06.22,63.872.60
5/1/2022,01.06.23,88.312.29
5/1/2022,01.06.24,53.176.94
5/1/2022,01.07.01,9.000.46
5/1/2022,01.07.02,1.459.72
5/1/2022,01.09.01,3.717.70
5/1/2022,01.09.02,2.640.75
5/1/2022,01.10.01,7.273.81
5/1/2022,01.10.02,3.177.28
5/1/2022,01.12.01,14.197.56
5/1/2022,01.12.02,6.215.27
5/1/2022,02.01.01,1.207.766.44
5/1/2022,02.01.02,803.590.40
5/1/2022,02.02.01,65.804.53
5/1/2022,02.02.02,29.633.75
5/1/2022,02.02.03,21.438.89
5/1/2022,02.02.04,316.576.17
5/1/2022,02.02.05,13.358.66
5/1/2022,02.02.06,55.781.18
5/1/2022,02.02.07,66.985.05
5/1/2022,02.04.01,642.628.69
5/1/2022,02.04.02,249.144.18
5/1/2022,02.06.01,250.427.44
5/1/2022,02.06.02,43.666.83
5/1/2022,02.06.03,25.260.34
5/1/2022,02.06.04,21.329.17
5/1/2022,02.06.05,2.480.54
5/1/2022,02.06.06,787.46
5/1/2022,02.06.07,3.258.96
5/1/2022,02.06.08,1.564.84
5/1/2022,02.06.09,21.136.06
5/1/2022,02.06.10,2.299.76
5/1/2022,02.06.11,1.748.47
5/1/2022,02.06.12,4.774.00
5/1/2022,02.06.13,2.609.74
5/1/2022,02.06.14,855.14
5/1/2022,02.06.15,1.308.36
5/1/2022,02.06.16,1.406.95
5/1/2022,02.06.17,4.850.56
5/1/2022,02.06.18,208.38
5/1/2022,02.06.19,477.01
5/1/2022,02.06.20,368.26
5/1/2022,02.06.21,273.69
5/1/2022,02.06.22,60.169.14
5/1/2022,02.06.23,31.504.20
5/1/2022,02.06.24,21.763.49
5/1/2022,02.07.01,3.782.86
5/1/2022,02.07.02,787.73
5/1/2022,02.09.01,1.839.23
5/1/2022,02.09.02,984.28
5/1/2022,02.10.01,2.893.48
5/1/2022,02.10.02,1.401.65
5/1/2022,02.12.01,-8.799.99
5/1/2022,02.12.02,-2.718.44
5/1/2022,03.01.01,608.578.12
5/1/2022,03.01.02,485.912.44
5/1/2022,03.02.01,27.039.33
5/1/2022,03.02.02,13.461.79
5/1/2022,03.02.03,12.442.69
5/1/2022,03.02.04,141.400.37
5/1/2022,03.02.05,7.307.60
5/1/2022,03.02.06,31.545.39
5/1/2022,03.02.07,28.401.94
5/1/2022,03.04.01,298.795.87
5/1/2022,03.04.02,180.625.64
5/1/2022,03.06.01,150.028.13
5/1/2022,03.06.02,21.388.55
5/1/2022,03.06.03,16.239.49
5/1/2022,03.06.04,12.615.97
5/1/2022,03.06.05,1.274.78
5/1/2022,03.06.06,347.78
5/1/2022,03.06.07,2.235.29
5/1/2022,03.06.08,1.130.54
5/1/2022,03.06.09,13.199.25
5/1/2022,03.06.10,1.138.19
5/1/2022,03.06.11,1.057.96
5/1/2022,03.06.12,2.687.45
5/1/2022,03.06.13,1.386.27
5/1/2022,03.06.14,500.91
5/1/2022,03.06.15,959.02
5/1/2022,03.06.16,864.24
5/1/2022,03.06.17,2.661.05
5/1/2022,03.06.18,139.86
5/1/2022,03.06.19,267.66
5/1/2022,03.06.20,249.61
5/1/2022,03.06.21,169.24
5/1/2022,03.06.22,29.000.73
5/1/2022,03.06.23,12.368.38
5/1/2022,03.06.24,13.501.97
5/1/2022,03.07.01,2.092.13
5/1/2022,03.07.02,361.91
5/1/2022,03.09.01,908.32
5/1/2022,03.09.02,700.99
5/1/2022,03.10.01,1.398.97
5/1/2022,03.10.02,849.62
5/1/2022,03.12.01,1.809.68
5/1/2022,03.12.02,745.16
6/1/2022,01.01.01,2.810.319.13
6/1/2022,01.01.02,1.758.009.69
6/1/2022,01.02.01,199.092.12
6/1/2022,01.02.02,68.013.02
6/1/2022,01.02.03,42.077.00
6/1/2022,01.02.04,614.858.50
6/1/2022,01.02.05,28.996.85
6/1/2022,01.02.06,130.324.46
6/1/2022,01.02.07,128.014.55
6/1/2022,01.04.01,1.504.963.74
6/1/2022,01.04.02,714.744.78
6/1/2022,01.06.01,510.320.37
6/1/2022,01.06.02,53.946.92
6/1/2022,01.06.03,61.745.76
6/1/2022,01.06.04,45.220.24
6/1/2022,01.06.05,5.584.17
6/1/2022,01.06.06,1.656.82
6/1/2022,01.06.07,8.234.45
6/1/2022,01.06.08,3.959.43
6/1/2022,01.06.09,48.942.42
6/1/2022,01.06.10,5.099.84
6/1/2022,01.06.11,4.704.39
6/1/2022,01.06.12,11.185.79
6/1/2022,01.06.13,5.984.19
6/1/2022,01.06.14,2.321.71
6/1/2022,01.06.15,3.621.00
6/1/2022,01.06.16,3.632.13
6/1/2022,01.06.17,10.587.66
6/1/2022,01.06.18,432.40
6/1/2022,01.06.19,1.032.73
6/1/2022,01.06.20,907.76
6/1/2022,01.06.21,694.66
6/1/2022,01.06.22,66.657.67
6/1/2022,01.06.23,91.627.64
6/1/2022,01.06.24,54.869.95
6/1/2022,01.07.01,8.752.97
6/1/2022,01.07.02,1.488.65
6/1/2022,01.09.01,4.345.13
6/1/2022,01.09.02,2.859.24
6/1/2022,01.10.01,7.168.64
6/1/2022,01.10.02,3.269.11
6/1/2022,01.12.01,18.650.28
6/1/2022,01.12.02,7.766.75
6/1/2022,02.01.01,993.049.64
6/1/2022,02.01.02,734.356.75
6/1/2022,02.02.01,45.409.67
6/1/2022,02.02.02,31.185.95
6/1/2022,02.02.03,20.911.08
6/1/2022,02.02.04,263.247.15
