competencia_data,planoContas_id,valor
12/1/2021,02.06.23,17.857.02
12/1/2021,02.06.24,22.321.27
12/1/2021,02.07.01,3.643.55
12/1/2021,02.07.02,662.87
12/1/2021,02.09.01,1.434.97
12/1/2021,02.09.02,1.024.98
12/1/2021,02.10.01,2.840.89
12/1/2021,02.10.02,1.312.22
12/1/2021,02.12.01,7.239.33
12/1/2021,02.12.02,2.881.39
12/1/2021,03.01.01,535.617.38
12/1/2021,03.01.02,520.755.27
12/1/2021,03.02.01,11.374.43
12/1/2021,03.02.02,14.721.18
12/1/2021,03.02.03,10.676.90
12/1/2021,03.02.04,170.614.75
12/1/2021,03.02.05,7.641.00
12/1/2021,03.02.06,31.707.17
12/1/2021,03.02.07,30.336.25
12/1/2021,03.04.01,310.571.14
12/1/2021,03.04.02,150.493.50
12/1/2021,03.06.01,135.687.42
12/1/2021,03.06.02,23.185.42
12/1/2021,03.06.03,14.699.47
12/1/2021,03.06.04,11.307.28
12/1/2021,03.06.05,1.383.22
12/1/2021,03.06.06,367.54
12/1/2021,03.06.07,1.679.63
12/1/2021,03.06.08,1.126.34
12/1/2021,03.06.09,13.160.36
12/1/2021,03.06.10,1.327.89
12/1/2021,03.06.11,970.63
12/1/2021,03.06.12,2.463.45
12/1/2021,03.06.13,1.231.73
12/1/2021,03.06.14,468.98
12/1/2021,03.06.15,830.59
12/1/2021,03.06.16,758.80
12/1/2021,03.06.17,2.884.20
12/1/2021,03.06.18,132.92
12/1/2021,03.06.19,282.15
12/1/2021,03.06.20,301.12
12/1/2021,03.06.21,169.29
12/1/2021,03.06.22,28.795.28
12/1/2021,03.06.23,11.971.07
12/1/2021,03.06.24,12.941.70
12/1/2021,03.07.01,2.070.67
12/1/2021,03.07.02,400.11
12/1/2021,03.09.01,793.05
12/1/2021,03.09.02,619.16
12/1/2021,03.10.01,1.682.42
12/1/2021,03.10.02,800.77
12/1/2021,03.12.01,1.651.57
12/1/2021,03.12.02,733.36
1/1/2022,01.01.01,2.152.842.59
1/1/2022,01.01.02,1.754.051.45
1/1/2022,01.02.01,147.059.50
1/1/2022,01.02.02,59.140.89
1/1/2022,01.02.03,35.337.58
1/1/2022,01.02.04,568.653.69
1/1/2022,01.02.05,23.431.06
1/1/2022,01.02.06,122.990.56
1/1/2022,01.02.07,109.359.63
1/1/2022,01.04.01,1.215.216.84
1/1/2022,01.04.02,591.268.78
1/1/2022,01.06.01,450.050.84
1/1/2022,01.06.02,47.282.89
1/1/2022,01.06.03,47.302.40
1/1/2022,01.06.04,39.792.53
1/1/2022,01.06.05,4.405.93
1/1/2022,01.06.06,1.376.89
1/1/2022,01.06.07,7.092.43
1/1/2022,01.06.08,3.654.02
1/1/2022,01.06.09,41.736.25
1/1/2022,01.06.10,4.341.00
1/1/2022,01.06.11,3.865.42
1/1/2022,01.06.12,10.202.19
1/1/2022,01.06.13,4.899.58
1/1/2022,01.06.14,1.855.13
1/1/2022,01.06.15,2.948.09
1/1/2022,01.06.16,2.642.78
1/1/2022,01.06.17,10.633.79
1/1/2022,01.06.18,401.05
1/1/2022,01.06.19,910.07
1/1/2022,01.06.20,887.27
1/1/2022,01.06.21,658.33
1/1/2022,01.06.22,127.514.47
1/1/2022,01.06.23,76.488.88
1/1/2022,01.06.24,45.041.88
1/1/2022,01.07.01,7.885.45
1/1/2022,01.07.02,1.353.94
1/1/2022,01.09.01,3.344.52
1/1/2022,01.09.02,2.249.81
1/1/2022,01.10.01,5.405.42
1/1/2022,01.10.02,2.569.97
1/1/2022,01.12.01,761.86
1/1/2022,01.12.02,1.112.52
1/1/2022,02.01.01,1.443.225.42
1/1/2022,02.01.02,704.093.84
1/1/2022,02.02.01,64.983.99
1/1/2022,02.02.02,34.236.94
1/1/2022,02.02.03,20.804.75
1/1/2022,02.02.04,274.299.50
1/1/2022,02.02.05,11.422.41
1/1/2022,02.02.06,58.778.46
1/1/2022,02.02.07,67.292.05
1/1/2022,02.04.01,774.481.62
1/1/2022,02.04.02,295.177.80
1/1/2022,02.06.01,271.961.99
1/1/2022,02.06.02,16.943.47
1/1/2022,02.06.03,25.551.59
1/1/2022,02.06.04,20.858.44
1/1/2022,02.06.05,2.695.55
1/1/2022,02.06.06,714.80
1/1/2022,02.06.07,3.176.90
1/1/2022,02.06.08,2.057.77
1/1/2022,02.06.09,6.931.42
1/1/2022,02.06.10,2.079.43
1/1/2022,02.06.11,1.757.29
1/1/2022,02.06.12,4.553.56
1/1/2022,02.06.13,2.806.26
1/1/2022,02.06.14,1.107.10
1/1/2022,02.06.15,1.548.74
1/1/2022,02.06.16,1.472.93
1/1/2022,02.06.17,4.778.88
1/1/2022,02.06.18,219.03
1/1/2022,02.06.19,452.50
1/1/2022,02.06.20,393.51
1/1/2022,02.06.21,292.71
1/1/2022,02.06.22,25.753.45
1/1/2022,02.06.23,21.208.72
1/1/2022,02.06.24,25.500.97
1/1/2022,02.07.01,3.878.17
1/1/2022,02.07.02,664.54
1/1/2022,02.09.01,1.886.89
1/1/2022,02.09.02,1.095.07
1/1/2022,02.10.01,2.938.92
1/1/2022,02.10.02,1.499.76
1/1/2022,02.12.01,15.104.84
1/1/2022,02.12.02,5.507.23
1/1/2022,03.01.01,895.236.71
1/1/2022,03.01.02,399.145.17
1/1/2022,03.02.01,26.854.45
1/1/2022,03.02.02,21.339.78
1/1/2022,03.02.03,12.494.60
1/1/2022,03.02.04,187.047.85
1/1/2022,03.02.05,8.362.72
1/1/2022,03.02.06,41.195.06
1/1/2022,03.02.07,45.836.20
1/1/2022,03.04.01,473.507.84
1/1/2022,03.04.02,157.057.76
1/1/2022,03.06.01,134.049.32
1/1/2022,03.06.02,22.292.98
1/1/2022,03.06.03,15.626.94
1/1/2022,03.06.04,12.627.83
1/1/2022,03.06.05,1.602.76
1/1/2022,03.06.06,480.83
1/1/2022,03.06.07,2.207.44
1/1/2022,03.06.08,1.016.30
1/1/2022,03.06.09,12.195.57
1/1/2022,03.06.10,1.324.47
1/1/2022,03.06.11,1.088.64
1/1/2022,03.06.12,3.045.25
1/1/2022,03.06.13,1.714.96
1/1/2022,03.06.14,617.79
1/1/2022,03.06.15,823.97
1/1/2022,03.06.16,821.78
1/1/2022,03.06.17,3.166.35
1/1/2022,03.06.18,135.43
1/1/2022,03.06.19,242.65
1/1/2022,03.06.20,247.82
1/1/2022,03.06.21,167.41
1/1/2022,03.06.22,34.885.91
1/1/2022,03.06.23,16.886.26
1/1/2022,03.06.24,14.381.16
1/1/2022,03.07.01,2.622.63
1/1/2022,03.07.02,497.93
1/1/2022,03.09.01,1.030.14
1/1/2022,03.09.02,692.10
1/1/2022,03.10.01,1.837.08
1/1/2022,03.10.02,835.04
1/1/2022,03.12.01,-4.176.03
1/1/2022,03.12.02,-1.631.35
2/1/2022,01.01.01,2.002.014.28
2/1/2022,01.01.02,1.632.393.82
2/1/2022,01.02.01,147.830.93
2/1/2022,01.02.02,57.178.41
2/1/2022,01.02.03,34.455.79
2/1/2022,01.02.04,544.129.22
2/1/2022,01.02.05,24.777.31
2/1/2022,01.02.06,106.446.78
2/1/2022,01.02.07,105.101.33
2/1/2022,01.04.01,1.045.644.14
2/1/2022,01.04.02,596.819.54
2/1/2022,01.06.01,434.073.94
2/1/2022,01.06.02,90.827.90
2/1/2022,01.06.03,46.516.61
2/1/2022,01.06.04,38.417.62
2/1/2022,01.06.05,4.168.78
2/1/2022,01.06.06,1.381.95
2/1/2022,01.06.07,6.003.04
2/1/2022,01.06.08,3.255.86
2/1/2022,01.06.09,36.351.51
2/1/2022,01.06.10,4.228.42
2/1/2022,01.06.11,3.623.30
2/1/2022,01.06.12,9.077.73
2/1/2022,01.06.13,4.872.26
2/1/2022,01.06.14,1.753.82
2/1/2022,01.06.15,2.937.52
2/1/2022,01.06.16,2.710.49
2/1/2022,01.06.17,9.814.39
2/1/2022,01.06.18,404.89
2/1/2022,01.06.19,918.91
2/1/2022,01.06.20,998.36
2/1/2022,01.06.21,620.11
2/1/2022,01.06.22,113.058.07
2/1/2022,01.06.23,34.821.46
2/1/2022,01.06.24,42.660.55
2/1/2022,01.07.01,7.843.45
2/1/2022,01.07.02,1.268.76
2/1/2022,01.09.01,3.040.04
2/1/2022,01.09.02,2.042.70
2/1/2022,01.10.01,5.219.99
2/1/2022,01.10.02,2.613.23
2/1/2022,01.12.01,5.275.48
2/1/2022,01.12.02,2.821.95
2/1/2022,02.01.01,1.166.303.07
2/1/2022,02.01.02,743.708.79
2/1/2022,02.02.01,52.648.89
2/1/2022,02.02.02,28.556.57
2/1/2022,02.02.03,19.037.72
2/1/2022,02.02.04,232.222.43
2/1/2022,02.02.05,12.006.96
2/1/2022,02.02.06,51.458.38
2/1/2022,02.02.07,66.992.97
2/1/2022,02.04.01,690.865.02
2/1/2022,02.04.02,277.169.25
2/1/2022,02.06.01,209.547.80
2/1/2022,02.06.02,16.942.16
2/1/2022,02.06.03,27.531.01
2/1/2022,02.06.04,21.363.47
2/1/2022,02.06.05,2.429.86
2/1/2022,02.06.06,695.52
2/1/2022,02.06.07,3.276.97
2/1/2022,02.06.08,1.621.77
2/1/2022,02.06.09,6.487.06
2/1/2022,02.06.10,1.825.74
2/1/2022,02.06.11,1.809.53
2/1/2022,02.06.12,5.149.53
2/1/2022,02.06.13,2.452.16
2/1/2022,02.06.14,909.53
2/1/2022,02.06.15,1.593.90
2/1/2022,02.06.16,1.136.91
2/1/2022,02.06.17,4.729.10
2/1/2022,02.06.18,191.16
2/1/2022,02.06.19,456.98
2/1/2022,02.06.20,376.59
2/1/2022,02.06.21,271.80
2/1/2022,02.06.22,32.514.91
2/1/2022,02.06.23,18.472.24
2/1/2022,02.06.24,21.440.99
2/1/2022,02.07.01,4.335.32
2/1/2022,02.07.02,712.50
2/1/2022,02.09.01,1.732.11
2/1/2022,02.09.02,1.047.74
2/1/2022,02.10.01,2.968.75
2/1/2022,02.10.02,1.328.87
2/1/2022,02.12.01,13.015.83
2/1/2022,02.12.02,4.515.33
2/1/2022,03.01.01,715.721.00
2/1/2022,03.01.02,423.747.99
2/1/2022,03.02.01,28.870.49
2/1/2022,03.02.02,17.974.17
2/1/2022,03.02.03,12.321.92
2/1/2022,03.02.04,169.341.59
2/1/2022,03.02.05,7.274.45
2/1/2022,03.02.06,34.252.67
2/1/2022,03.02.07,36.350.10
2/1/2022,03.04.01,322.686.83
2/1/2022,03.04.02,191.425.69
2/1/2022,03.06.01,134.928.00
2/1/2022,03.06.02,21.065.29
2/1/2022,03.06.03,16.854.53
2/1/2022,03.06.04,11.358.73
2/1/2022,03.06.05,1.349.28
2/1/2022,03.06.06,421.31
2/1/2022,03.06.07,2.003.27
2/1/2022,03.06.08,1.104.90
2/1/2022,03.06.09,11.895.69
2/1/2022,03.06.10,1.189.57
2/1/2022,03.06.11,2.260.90
2/1/2022,03.06.12,5.121.76
2/1/2022,03.06.13,1.665.95
2/1/2022,03.06.14,523.19
2/1/2022,03.06.15,1.500.73
2/1/2022,03.06.16,908.70
2/1/2022,03.06.17,2.664.75
2/1/2022,03.06.18,109.10
2/1/2022,03.06.19,268.04
2/1/2022,03.06.20,242.49
2/1/2022,03.06.21,191.86
2/1/2022,03.06.22,30.861.32
2/1/2022,03.06.23,14.582.82
2/1/2022,03.06.24,13.282.80
2/1/2022,03.07.01,2.125.25
2/1/2022,03.07.02,395.66
2/1/2022,03.09.01,963.77
2/1/2022,03.09.02,592.03
2/1/2022,03.10.01,1.712.63
2/1/2022,03.10.02,932.62
2/1/2022,03.12.01,-1.454.25
2/1/2022,03.12.02,-359.40
3/1/2022,01.01.01,2.228.142.60
3/1/2022,01.01.02,1.857.605.07
3/1/2022,01.02.01,154.421.33
3/1/2022,01.02.02,60.942.54
3/1/2022,01.02.03,40.314.74
3/1/2022,01.02.04,593.031.48
3/1/2022,01.02.05,25.664.17
3/1/2022,01.02.06,127.127.05
3/1/2022,01.02.07,123.712.03
3/1/2022,01.04.01,1.256.885.38
3/1/2022,01.04.02,612.266.63
3/1/2022,01.06.01,503.045.74
3/1/2022,01.06.02,45.447.02
3/1/2022,01.06.03,53.384.23
3/1/2022,01.06.04,40.226.72
3/1/2022,01.06.05,5.126.10
3/1/2022,01.06.06,1.509.44
3/1/2022,01.06.07,8.326.35
3/1/2022,01.06.08,3.809.83
3/1/2022,01.06.09,46.641.58
3/1/2022,01.06.10,4.573.59
3/1/2022,01.06.11,3.987.82
3/1/2022,01.06.12,10.515.74
3/1/2022,01.06.13,5.476.48
3/1/2022,01.06.14,1.873.90
3/1/2022,01.06.15,3.109.20
3/1/2022,01.06.16,2.896.32
3/1/2022,01.06.17,11.521.72
3/1/2022,01.06.18,408.72
3/1/2022,01.06.19,939.18
3/1/2022,01.06.20,877.22
3/1/2022,01.06.21,577.26
3/1/2022,01.06.22,123.494.85
3/1/2022,01.06.23,84.625.68
3/1/2022,01.06.24,50.346.20
3/1/2022,01.07.01,7.898.40
3/1/2022,01.07.02,1.437.19
3/1/2022,01.09.01,3.348.36
3/1/2022,01.09.02,2.489.55
3/1/2022,01.10.01,6.108.92
3/1/2022,01.10.02,3.209.33
3/1/2022,01.12.01,1.222.75
3/1/2022,01.12.02,1.328.40
3/1/2022,02.01.01,1.202.393.28
3/1/2022,02.01.02,735.583.08
3/1/2022,02.02.01,49.422.00
3/1/2022,02.02.02,24.225.44
3/1/2022,02.02.03,18.719.66
3/1/2022,02.02.04,282.630.17
3/1/2022,02.02.05,13.360.70
3/1/2022,02.02.06,50.653.20
3/1/2022,02.02.07,55.699.87
3/1/2022,02.04.01,733.961.84
3/1/2022,02.04.02,205.490.87
3/1/2022,02.06.01,249.858.69
3/1/2022,02.06.02,31.025.93
3/1/2022,02.06.03,20.477.55
3/1/2022,02.06.04,18.105.70
3/1/2022,02.06.05,2.085.78
3/1/2022,02.06.06,645.29
3/1/2022,02.06.07,2.867.94
3/1/2022,02.06.08,1.776.17
3/1/2022,02.06.09,6.909.14
3/1/2022,02.06.10,1.720.77
3/1/2022,02.06.11,1.670.09
3/1/2022,02.06.12,8.777.64
3/1/2022,02.06.13,2.031.46
3/1/2022,02.06.14,816.93
3/1/2022,02.06.15,2.281.32
3/1/2022,02.06.16,1.420.94
3/1/2022,02.06.17,4.231.30
3/1/2022,02.06.18,201.11
3/1/2022,02.06.19,425.62
3/1/2022,02.06.20,397.74
3/1/2022,02.06.21,310.63
3/1/2022,02.06.22,28.354.78
3/1/2022,02.06.23,20.187.87
3/1/2022,02.06.24,21.334.91
3/1/2022,02.07.01,3.743.93
3/1/2022,02.07.02,732.27
3/1/2022,02.09.01,1.429.63
3/1/2022,02.09.02,1.151.52
3/1/2022,02.10.01,2.477.60
3/1/2022,02.10.02,1.417.74
3/1/2022,02.12.01,7.015.09
3/1/2022,02.12.02,3.018.82
3/1/2022,03.01.01,658.963.91
3/1/2022,03.01.02,502.190.64
3/1/2022,03.02.01,21.237.49
3/1/2022,03.02.02,15.465.31
3/1/2022,03.02.03,12.887.76
3/1/2022,03.02.04,173.867.56
3/1/2022,03.02.05,6.625.48
3/1/2022,03.02.06,33.742.49
3/1/2022,03.02.07,38.225.00
3/1/2022,03.04.01,371.230.15
3/1/2022,03.04.02,167.316.40
3/1/2022,03.06.01,122.935.53
3/1/2022,03.06.02,21.563.18
3/1/2022,03.06.03,15.767.31
3/1/2022,03.06.04,12.364.21
3/1/2022,03.06.05,1.455.44
3/1/2022,03.06.06,377.28
3/1/2022,03.06.07,1.971.21
3/1/2022,03.06.08,911.42
3/1/2022,03.06.09,14.497.91
3/1/2022,03.06.10,1.271.75
3/1/2022,03.06.11,2.179.20
3/1/2022,03.06.12,3.450.67
3/1/2022,03.06.13,1.445.55
3/1/2022,03.06.14,576.53
3/1/2022,03.06.15,946.04
3/1/2022,03.06.16,898.70
3/1/2022,03.06.17,3.605.25
3/1/2022,03.06.18,117.88
3/1/2022,03.06.19,248.29
3/1/2022,03.06.20,226.50
3/1/2022,03.06.21,188.10
3/1/2022,03.06.22,35.499.91
3/1/2022,03.06.23,23.151.10
3/1/2022,03.06.24,13.766.47
3/1/2022,03.07.01,2.483.82
3/1/2022,03.07.02,434.67
3/1/2022,03.09.01,919.90
3/1/2022,03.09.02,706.53
3/1/2022,03.10.01,1.985.89
3/1/2022,03.10.02,931.43
3/1/2022,03.12.01,-2.105.58
3/1/2022,03.12.02,-423.03
4/1/2022,01.01.01,2.758.140.21
4/1/2022,01.01.02,1.446.363.36
4/1/2022,01.02.01,157.062.69
4/1/2022,01.02.02,62.439.04
4/1/2022,01.02.03,45.528.46
4/1/2022,01.02.04,595.083.80
4/1/2022,01.02.05,26.287.68
4/1/2022,01.02.06,121.145.75
4/1/2022,01.02.07,131.359.00
4/1/2022,01.04.01,1.503.781.99
4/1/2022,01.04.02,514.673.76
4/1/2022,01.06.01,526.081.17
4/1/2022,01.06.02,73.679.14
4/1/2022,01.06.03,49.573.05
4/1/2022,01.06.04,38.923.58
4/1/2022,01.06.05,4.960.19
4/1/2022,01.06.06,1.473.03
4/1/2022,01.06.07,7.435.20
4/1/2022,01.06.08,3.603.80
4/1/2022,01.06.09,43.753.29
4/1/2022,01.06.10,4.327.29
4/1/2022,01.06.11,4.166.81
4/1/2022,01.06.12,10.367.84
4/1/2022,01.06.13,5.240.13
4/1/2022,01.06.14,1.963.66
4/1/2022,01.06.15,3.158.38
4/1/2022,01.06.16,2.831.10
4/1/2022,01.06.17,10.438.51
4/1/2022,01.06.18,434.54
4/1/2022,01.06.19,929.23
4/1/2022,01.06.20,869.61
4/1/2022,01.06.21,613.91
4/1/2022,01.06.22,65.691.07
4/1/2022,01.06.23,39.637.70
4/1/2022,01.06.24,52.054.82
4/1/2022,01.07.01,8.006.78
4/1/2022,01.07.02,1.344.85
4/1/2022,01.09.01,3.168.52
4/1/2022,01.09.02,2.402.14
4/1/2022,01.10.01,6.564.06
4/1/2022,01.10.02,3.382.11
4/1/2022,01.12.01,10.033.06
4/1/2022,01.12.02,4.158.55
4/1/2022,02.01.01,1.102.857.44
4/1/2022,02.01.02,786.797.80
4/1/2022,02.02.01,70.210.33
4/1/2022,02.02.02,27.179.33
4/1/2022,02.02.03,20.457.56
4/1/2022,02.02.04,256.401.46
4/1/2022,02.02.05,11.397.79
4/1/2022,02.02.06,53.189.66
4/1/2022,02.02.07,53.889.63
4/1/2022,02.04.01,675.500.18
4/1/2022,02.04.02,235.983.83
4/1/2022,02.06.01,220.405.01
4/1/2022,02.06.02,34.070.94
4/1/2022,02.06.03,21.887.44
4/1/2022,02.06.04,22.002.24
4/1/2022,02.06.05,2.112.21
4/1/2022,02.06.06,592.34
4/1/2022,02.06.07,3.306.08
4/1/2022,02.06.08,1.773.57
4/1/2022,02.06.09,23.555.79
4/1/2022,02.06.10,2.272.93
4/1/2022,02.06.11,1.772.99
4/1/2022,02.06.12,5.758.08
4/1/2022,02.06.13,2.651.75
4/1/2022,02.06.14,955.09
4/1/2022,02.06.15,1.611.71
4/1/2022,02.06.16,1.542.84
4/1/2022,02.06.17,4.778.88
4/1/2022,02.06.18,211.07
4/1/2022,02.06.19,416.66
4/1/2022,02.06.20,393.51
4/1/2022,02.06.21,292.71
4/1/2022,02.06.22,26.594.83
4/1/2022,02.06.23,17.145.39
4/1/2022,02.06.24,22.162.36
4/1/2022,02.07.01,3.935.65
4/1/2022,02.07.02,593.27
4/1/2022,02.09.01,1.735.69
4/1/2022,02.09.02,1.159.42
4/1/2022,02.10.01,2.980.96
4/1/2022,02.10.02,1.680.44
4/1/2022,02.12.01,4.374.31
4/1/2022,02.12.02,2.004.01
4/1/2022,03.01.01,562.015.62
4/1/2022,03.01.02,517.159.78
4/1/2022,03.02.01,18.064.51
4/1/2022,03.02.02,16.251.01
4/1/2022,03.02.03,11.386.76
4/1/2022,03.02.04,147.032.90
4/1/2022,03.02.05,6.107.95
4/1/2022,03.02.06,28.522.17
4/1/2022,03.02.07,30.648.87
4/1/2022,03.04.01,293.309.70
4/1/2022,03.04.02,184.453.65
4/1/2022,03.06.01,151.399.04
4/1/2022,03.06.02,11.895.64
4/1/2022,03.06.03,16.255.12
4/1/2022,03.06.04,11.602.75
4/1/2022,03.06.05,1.203.08
4/1/2022,03.06.06,344.70
4/1/2022,03.06.07,2.331.82
4/1/2022,03.06.08,1.115.22
4/1/2022,03.06.09,12.044.33
4/1/2022,03.06.10,1.216.60
4/1/2022,03.06.11,1.171.84
4/1/2022,03.06.12,3.211.82
4/1/2022,03.06.13,1.427.48
4/1/2022,03.06.14,475.83
4/1/2022,03.06.15,887.44
4/1/2022,03.06.16,843.51
4/1/2022,03.06.17,2.727.45
4/1/2022,03.06.18,142.96
4/1/2022,03.06.19,279.33
4/1/2022,03.06.20,282.46
4/1/2022,03.06.21,186.22
4/1/2022,03.06.22,38.560.21
4/1/2022,03.06.23,22.519.25
4/1/2022,03.06.24,13.680.69
4/1/2022,03.07.01,2.432.12
4/1/2022,03.07.02,421.75
4/1/2022,03.09.01,1.003.02
4/1/2022,03.09.02,770.51
4/1/2022,03.10.01,1.857.26
4/1/2022,03.10.02,746.22
4/1/2022,03.12.01,240.82
4/1/2022,03.12.02,372.94
5/1/2022,01.01.01,2.695.596.42
5/1/2022,01.01.02,1.764.387.76
5/1/2022,01.02.01,194.401.10
5/1/2022,01.02.02,65.550.60
5/1/2022,01.02.03,43.258.98
5/1/2022,01.02.04,623.614.63
5/1/2022,01.02.05,27.819.94
5/1/2022,01.02.06,130.996.31
5/1/2022,01.02.07,127.350.58
5/1/2022,01.04.01,1.443.878.50
5/1/2022,01.04.02,696.252.45
5/1/2022,01.06.01,516.741.77
5/1/2022,01.06.02,41.743.60
5/1/2022,01.06.03,56.549.53
5/1/2022,01.06.04,43.997.75
5/1/2022,01.06.05,5.712.86
5/1/2022,01.06.06,1.504.58
5/1/2022,01.06.07,7.751.67
5/1/2022,01.06.08,4.000.20
5/1/2022,01.06.09,51.415.76
5/1/2022,01.06.10,5.093.58
5/1/2022,01.06.11,4.588.54
5/1/2022,01.06.12,21.328.02
5/1/2022,01.06.13,5.688.14
5/1/2022,01.06.14,2.069.45
5/1/2022,01.06.15,4.657.66
5/1/2022,01.06.16,3.325.90
5/1/2022,01.06.17,10.537.56
5/1/2022,01.06.18,447.31
5/1/2022,01.06.19,901.98
5/1/2022,01.06.20,867.86
5/1/2022,01.06.21,657.74
5/1/2022,01.06.22,64.193.57
5/1/2022,01.06.23,88.934.84
5/1/2022,01.06.24,54.041.60
5/1/2022,01.07.01,8.911.35
5/1/2022,01.07.02,1.424.12
5/1/2022,01.09.01,3.770.49
5/1/2022,01.09.02,2.581.38
5/1/2022,01.10.01,7.230.43
5/1/2022,01.10.02,3.114.98
5/1/2022,01.12.01,14.340.97
5/1/2022,01.12.02,6.297.13
5/1/2022,02.01.01,1.220.384.13
5/1/2022,02.01.02,789.381.54
5/1/2022,02.02.01,64.199.54
5/1/2022,02.02.02,30.054.51
5/1/2022,02.02.03,21.018.52
5/1/2022,02.02.04,316.259.91
5/1/2022,02.02.05,13.278.99
5/1/2022,02.02.06,56.573.20
5/1/2022,02.02.07,66.453.43
5/1/2022,02.04.01,654.408.03
5/1/2022,02.04.02,244.498.71
5/1/2022,02.06.01,254.499.43
5/1/2022,02.06.02,42.894.72
5/1/2022,02.06.03,24.813.69
5/1/2022,02.06.04,21.786.69
5/1/2022,02.06.05,2.475.59
5/1/2022,02.06.06,784.32
5/1/2022,02.06.07,3.262.22
5/1/2022,02.06.08,1.579.05
5/1/2022,02.06.09,21.030.91
5/1/2022,02.06.10,2.311.32
5/1/2022,02.06.11,1.767.91
5/1/2022,02.06.12,4.886.39
5/1/2022,02.06.13,2.646.79
5/1/2022,02.06.14,869.93
5/1/2022,02.06.15,1.308.36
5/1/2022,02.06.16,1.429.82
5/1/2022,02.06.17,4.778.88
5/1/2022,02.06.18,205.09
5/1/2022,02.06.19,470.42
5/1/2022,02.06.20,363.89
5/1/2022,02.06.21,274.79
5/1/2022,02.06.22,60.109.03
5/1/2022,02.06.23,31.822.43
5/1/2022,02.06.24,22.344.45
5/1/2022,02.07.01,3.771.55
5/1/2022,02.07.02,770.02
5/1/2022,02.09.01,1.830.08
5/1/2022,02.09.02,983.29
5/1/2022,02.10.01,2.946.52
5/1/2022,02.10.02,1.370.13
5/1/2022,02.12.01,-8.712.87
5/1/2022,02.12.02,-2.710.31
5/1/2022,03.01.01,600.768.13
5/1/2022,03.01.02,482.534.70
5/1/2022,03.02.01,27.012.31
5/1/2022,03.02.02,13.750.56
5/1/2022,03.02.03,12.186.77
5/1/2022,03.02.04,140.417.45
5/1/2022,03.02.05,7.150.29
5/1/2022,03.02.06,32.354.25
5/1/2022,03.02.07,28.834.46
5/1/2022,03.04.01,303.963.25
5/1/2022,03.04.02,183.936.50
5/1/2022,03.06.01,150.178.31
5/1/2022,03.06.02,20.866.88
5/1/2022,03.06.03,16.126.60
5/1/2022,03.06.04,12.405.08
5/1/2022,03.06.05,1.264.66
5/1/2022,03.06.06,347.78
5/1/2022,03.06.07,2.213.15
5/1/2022,03.06.08,1.136.22
5/1/2022,03.06.09,13.278.92
5/1/2022,03.06.10,1.138.19
5/1/2022,03.06.11,1.056.91
5/1/2022,03.06.12,2.637.34
5/1/2022,03.06.13,1.376.63
5/1/2022,03.06.14,511.13
5/1/2022,03.06.15,950.47
5/1/2022,03.06.16,869.45
5/1/2022,03.06.17,2.696.10
5/1/2022,03.06.18,141.70
5/1/2022,03.06.19,273.69
5/1/2022,03.06.20,253.15
5/1/2022,03.06.21,173.05
5/1/2022,03.06.22,29.442.37
5/1/2022,03.06.23,12.294.62
5/1/2022,03.06.24,13.211.32
5/1/2022,03.07.01,2.049.10
5/1/2022,03.07.02,354.82
5/1/2022,03.09.01,922.15
5/1/2022,03.09.02,698.20
5/1/2022,03.10.01,1.407.41
5/1/2022,03.10.02,841.21
5/1/2022,03.12.01,1.827.95
5/1/2022,03.12.02,749.66
6/1/2022,01.01.01,2.820.827.55
6/1/2022,01.01.02,1.763.299.59
6/1/2022,01.02.01,196.731.34
6/1/2022,01.02.02,68.217.67
6/1/2022,01.02.03,43.200.21
6/1/2022,01.02.04,598.693.77
6/1/2022,01.02.05,29.498.32
6/1/2022,01.02.06,128.398.49
6/1/2022,01.02.07,124.770.51
6/1/2022,01.04.01,1.532.549.63
6/1/2022,01.04.02,702.797.22
6/1/2022,01.06.01,522.334.05
6/1/2022,01.06.02,54.055.03
6/1/2022,01.06.03,61.869.50
6/1/2022,01.06.04,44.816.88
6/1/2022,01.06.05,5.657.72
6/1/2022,01.06.06,1.695.83
6/1/2022,01.06.07,8.152.92
6/1/2022,01.06.08,3.874.20
6/1/2022,01.06.09,48.893.53
6/1/2022,01.06.10,5.140.97
6/1/2022,01.06.11,4.685.65
6/1/2022,01.06.12,11.367.67
6/1/2022,01.06.13,6.044.64
6/1/2022,01.06.14,2.331.03
6/1/2022,01.06.15,3.672.42
6/1/2022,01.06.16,3.564.40
6/1/2022,01.06.17,10.640.86
6/1/2022,01.06.18,425.17
6/1/2022,01.06.19,1.046.33
6/1/2022,01.06.20,914.16
6/1/2022,01.06.21,684.40
6/1/2022,01.06.22,67.399.06
6/1/2022,01.06.23,92.553.17
6/1/2022,01.06.24,55.705.53
6/1/2022,01.07.01,8.735.50
6/1/2022,01.07.02,1.496.13
6/1/2022,01.09.01,4.243.29
6/1/2022,01.09.02,2.914.62
6/1/2022,01.10.01,7.307.48
6/1/2022,01.10.02,3.305.47
6/1/2022,01.12.01,18.895.92
6/1/2022,01.12.02,7.925.26
6/1/2022,02.01.01,982.244.94
6/1/2022,02.01.02,743.276.06
6/1/2022,02.02.01,45.775.88
6/1/2022,02.02.02,30.694.83
6/1/2022,02.02.03,20.642.72
6/1/2022,02.02.04,268.893.92
